metricname,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,COLORECTAL,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-EYE,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-FOOT,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-KIDNEY,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,DM-PPSV,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,MAMMO,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,PAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP,TDAP
Provider,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM,BBFM,BellB,FCN,FFMC,FHA,IFP,LFM,NCFP,NSFM,SFM,WFM
lastupdate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-01-22,55.1573,72.7968,69.491,70.3357,74.2066,58.6946,70.3665,60.0526,77.5,72.2826,71.9939,37.7777,41.4215,41.8543,41.1666,46.5277,44.8931,46.3672,40.3631,33.6065,43.9169,40.5982,80.3703,62.5,77.0135,73.8333,71.875,78.6223,81.638,76.2569,81.6393,79.2284,88.4615,68.8888,75.0,71.8401,73.1666,71.3541,59.3824,72.5231,72.6256,77.7049,69.1394,73.9316,64.8148,79.6568,79.1235,83.5,83.5069,59.6199,86.1294,71.7877,85.5737,83.9762,83.7606,50.5747,69.5225,67.7372,73.1442,73.0957,52.7336,66.9657,62.1052,73.2849,71.1064,68.64,43.3691,68.8128,67.4921,80.2259,76.1251,72.459,54.088,53.1645,69.6475,70.2005,62.891,62.7638,78.1925,77.8776,81.6134,81.6224,57.6568,85.6143,74.2018,82.3222,78.3739,79.3304
2017-01-23,55.1091,72.7514,69.4859,70.5357,74.1271,58.6501,70.383,60.0701,77.4789,72.2871,71.9604,38.1481,41.4215,41.9047,41.2353,46.4471,44.7867,46.3254,40.5027,33.6065,44.2136,40.5982,80.7407,62.9901,77.1833,74.1235,72.097,78.436,81.6272,76.3966,81.6393,79.8219,88.4615,68.8888,74.7549,71.9959,73.6227,71.9237,59.7156,72.4409,72.7653,77.7049,69.4362,73.9316,64.8148,79.4117,79.1286,83.4724,83.5355,59.9526,85.958,71.9273,85.5737,83.9762,83.7606,50.5747,69.5879,67.7949,73.2276,73.1612,52.8634,66.9381,62.0078,73.3407,71.2174,68.96,43.3691,68.8359,67.5132,80.188,76.0509,72.5065,54.1457,53.1588,69.7167,70.2432,63.0785,62.751,78.2188,77.85,81.5504,81.5317,57.6904,85.5657,74.2072,82.2833,78.3298,79.2815
2017-01-24,55.0699,72.6699,69.479,70.5029,74.1961,58.6894,70.3969,60.0409,77.485,72.2801,71.8631,38.2899,41.8092,41.957,41.0,46.1937,44.7867,46.1842,40.6424,33.7704,44.3786,41.4529,80.6691,62.8361,77.2893,73.6666,71.9723,78.9099,81.3157,76.6759,82.7868,80.1775,88.4615,69.1449,74.8166,72.0016,73.0,71.7993,59.7156,72.5,73.0446,77.8688,70.1183,73.0769,64.684,79.2176,79.1126,83.3333,83.737,59.9526,86.1842,71.9273,85.4098,83.7278,83.7606,50.8637,69.6732,67.8201,73.2053,73.1873,52.8583,67.0204,62.0078,73.3704,71.1876,68.8,43.6036,68.9847,67.5133,80.2639,76.0025,72.2915,53.9572,53.1559,69.7167,70.2908,63.1182,62.7391,78.232,77.8578,81.6058,81.4902,57.6367,85.579,74.2909,82.2945,78.3209,79.2014
2017-01-25,54.9912,72.6518,69.5054,70.5631,74.1822,58.7927,70.4817,60.076,77.4009,72.4238,71.8964,38.4328,41.8092,41.9708,41.0684,46.1139,45.238,45.9921,40.8391,33.5515,44.3786,41.3793,80.9701,63.0806,77.3925,74.2904,71.5025,79.2857,81.6031,76.5034,82.6513,80.1775,88.7931,70.1492,74.8166,72.0397,73.4557,71.848,59.7619,72.2733,73.0069,77.5777,69.8224,73.2758,64.9253,79.2176,79.1768,83.4724,83.9378,60.0,86.0709,72.0279,85.4337,83.7278,83.6206,50.8637,69.6136,67.7872,73.2053,72.9571,53.0396,67.0473,62.0485,73.3444,71.0767,68.8,43.6036,68.9757,67.5443,80.4279,75.986,72.3865,53.9622,53.3932,69.6713,70.2908,63.0785,62.7016,78.2424,77.8839,81.7585,81.5107,57.6612,85.5569,74.3329,82.3035,78.2958,79.2439
2017-01-26,54.9517,72.6879,69.4762,70.4953,74.1551,58.709,70.5259,60.0467,77.4333,72.2846,71.8417,38.8679,40.8312,41.7934,41.0684,45.8477,44.6555,45.8005,40.7563,33.3878,44.6745,41.3793,81.5094,62.5916,77.2976,74.1235,71.2802,79.3349,81.3648,76.4705,82.6513,79.8816,89.2241,70.566,74.8166,72.0835,73.4557,71.7993,59.3824,72.1784,72.8291,77.7414,70.71,73.7068,65.6603,79.2176,79.2249,83.4724,83.91,59.8574,85.958,72.1288,85.4337,84.0236,83.6206,51.0597,69.6194,67.7875,73.1829,72.948,52.9982,66.9111,62.1231,73.3668,71.0877,68.75,43.3212,69.0671,67.5564,80.4279,76.0814,72.416,53.7978,53.5217,69.6544,70.2522,63.0785,62.5188,78.228,77.8413,81.6858,81.5356,57.6001,85.5703,74.2052,82.2847,78.2286,79.2226
2017-01-27,54.9036,72.6063,69.4493,70.5254,74.1491,58.7008,70.5741,59.9182,77.3939,72.2916,71.8631,38.3458,41.2195,41.692,40.9015,46.0207,44.6555,45.4068,40.5594,33.4975,44.3786,41.1255,81.203,62.6829,77.3382,74.2904,71.6262,79.3349,81.2335,76.3636,82.7586,79.8816,89.6103,70.3007,74.3902,72.1038,73.6227,71.7993,59.3824,72.4409,72.8671,77.8325,70.4142,74.0259,65.4135,79.5121,79.3264,83.4724,84.083,60.57,85.958,72.1678,85.3858,84.0236,83.9826,50.7692,69.5081,67.7743,73.0994,72.9742,53.1277,66.9926,62.1231,73.378,71.0378,68.8,43.2432,69.1044,67.56,80.4292,76.1194,72.4637,53.7593,53.573,69.6276,70.1996,63.0785,62.5377,78.2076,77.8589,81.708,81.5,57.705,85.608,74.2243,82.2899,78.2375,79.3529
2017-01-29,54.9122,72.564,69.383,70.4273,74.053,58.5944,70.3868,59.9121,77.3122,72.2916,71.8417,37.9699,41.3202,41.5702,40.5676,46.1937,44.418,45.2755,40.7821,33.3333,43.7869,40.6926,81.203,62.5916,77.4802,74.7913,72.1453,79.3349,81.2335,76.3966,82.7586,80.1775,89.6103,70.3007,74.3276,72.0227,73.6227,71.7993,59.6199,72.3097,72.486,77.6683,70.4142,74.0259,65.4135,79.7066,79.3061,83.3055,84.083,60.57,85.958,72.067,85.3858,84.0236,83.9826,50.8637,69.4681,67.6601,72.9933,72.7537,53.0396,67.0212,61.9016,73.2252,70.9269,68.75,43.2432,69.1417,67.5128,80.3797,76.1208,72.5115,53.7688,53.4622,69.4344,70.1712,62.9589,62.5188,78.1562,77.8137,81.706,81.4023,57.7461,85.4816,74.2424,82.2508,78.1758,79.3153
2017-01-30,54.9517,72.5854,69.4386,70.5078,74.1081,58.6223,70.3108,60.0936,77.3282,72.398,71.9178,38.2022,41.3202,41.5821,40.5676,46.1937,44.418,45.335,40.7821,33.3333,43.6578,40.6926,81.2734,62.5916,77.5862,74.7913,72.4913,79.5724,81.3403,76.3966,82.7586,80.2359,90.0432,70.0374,74.3276,72.1906,73.6227,71.9723,59.8574,72.4047,72.905,78.1609,70.5014,74.0259,65.1685,79.7066,79.29,83.3055,84.083,60.57,85.9395,72.067,85.3858,84.0707,83.9826,50.7662,69.3971,67.6513,72.9549,72.7802,53.045,66.9387,61.9016,73.2142,70.988,68.75,43.6265,69.1592,67.4975,80.3413,76.0482,72.4818,53.634,53.504,69.4263,70.1329,62.9989,62.4434,78.1405,77.7895,81.7043,81.3314,57.6576,85.4621,74.1603,82.2825,78.1706,79.4032
2017-01-31,54.9122,72.6396,69.4395,70.4826,74.048,58.6419,70.3146,60.111,77.317,72.5228,71.7656,39.3258,41.2195,41.4317,40.2337,45.7538,44.1805,45.4664,40.3068,33.0049,43.6578,40.6926,81.6479,62.439,77.469,74.7913,72.9636,79.5724,81.2089,75.5927,82.7586,79.646,90.0432,71.161,74.1463,72.2977,73.6227,72.097,60.095,72.4047,73.0822,77.9967,70.7964,74.0259,65.543,79.756,79.3348,83.3055,84.402,60.57,85.9395,71.9665,85.3858,84.0707,83.9826,50.7662,69.5795,67.7817,73.1829,73.0266,53.045,67.0751,62.1231,73.2182,70.918,69.0821,43.5251,69.0671,67.4734,80.5573,76.0,72.5065,53.6095,53.504,69.4335,70.0142,62.7831,62.3677,78.1765,77.8211,81.6837,81.3494,57.7014,85.4973,74.2852,82.3214,78.1153,79.5058
2017-02-01,54.9036,72.6182,69.4826,70.5204,74.109,58.5388,70.3931,60.3624,77.3318,72.4968,71.8202,38.9513,41.7073,41.9825,40.3333,45.7538,44.208,45.2631,40.9217,33.2786,49.5575,41.1255,82.0224,62.6829,77.4782,74.6666,72.7902,79.1962,81.3157,75.4189,82.9508,79.646,90.4761,70.7865,74.1463,72.1873,73.8333,72.097,59.8108,72.3684,72.486,78.0327,70.7964,74.0259,65.543,79.756,79.3431,83.3333,84.402,60.2836,85.921,72.2067,85.4098,84.0707,83.9826,50.5747,69.6252,67.756,73.4728,73.1364,52.8684,66.7481,62.2047,73.1476,70.7692,68.971,43.705,69.0698,67.5319,80.5696,76.1104,72.459,53.6677,53.5103,69.391,70.2178,63.0669,62.3553,78.216,77.8463,81.6782,81.424,57.7414,85.5151,74.364,82.3169,78.0692,79.5347
2017-02-02,54.8812,72.5699,69.5106,70.4904,74.1909,58.6141,70.4755,60.5024,77.2838,72.4553,71.7987,38.9513,41.0757,41.8406,40.5676,45.6747,44.3396,45.0592,40.9217,33.2786,48.5294,40.6926,82.0224,62.8361,77.4376,74.6243,72.8373,79.0094,81.2911,75.1396,83.1147,79.1176,90.909,70.7865,74.3276,72.1264,73.7896,71.9723,59.4339,72.2002,72.2067,78.3606,70.5882,74.4588,65.543,79.9511,79.3431,83.3055,84.429,60.1415,86.0342,72.2067,85.4098,83.8235,83.9826,50.6717,69.8423,67.8152,73.3668,73.3687,52.7385,66.6122,62.3359,73.1176,70.8887,68.971,43.705,69.044,67.6104,80.6451,76.1345,72.5964,53.6967,53.687,69.4562,70.4491,63.1351,62.2289,78.2008,77.8085,81.7025,81.4231,57.6158,85.4553,74.2779,82.3124,77.9664,79.6289
2017-02-03,54.9295,72.4975,69.5266,70.641,74.2318,58.4637,70.5378,60.5024,77.2443,72.4023,72.1798,38.4328,41.0757,41.7172,40.4006,45.5958,44.3396,44.591,40.751,33.4426,48.6803,40.6926,82.4626,62.8361,77.4807,74.4574,72.8842,79.0094,81.2664,75.3824,83.1147,79.1788,90.909,70.5223,74.3276,72.0939,74.1235,71.6753,58.9622,72.0316,72.1835,78.5245,70.6744,74.8917,65.2985,79.9511,79.3033,83.3055,84.2832,60.1415,86.0158,72.1835,85.4098,83.8709,83.9826,50.6717,70.0394,67.8971,73.5738,73.359,52.8268,66.9117,62.4425,73.1026,70.909,68.8102,43.6036,69.0698,67.6378,80.7959,76.1179,72.5964,53.8268,53.7561,69.3658,70.5018,63.1749,62.2098,78.2681,77.8176,81.6652,81.3541,57.6295,85.4881,74.3345,82.3162,78.0348,79.571
2017-02-05,54.9779,72.5058,69.5279,70.8172,74.15,58.444,70.5176,60.5324,77.2258,72.4281,72.0823,38.4328,41.0757,41.6329,40.0667,45.4231,44.3396,44.591,40.4728,33.5526,48.6803,40.6926,82.4626,62.8361,77.3703,73.9565,72.8842,79.0094,81.2664,74.8261,83.3881,79.1788,90.909,70.5223,74.5721,71.799,73.9565,71.3298,58.7264,71.2401,71.9054,78.2894,70.9677,73.593,65.2985,79.9511,79.3152,83.3055,84.2832,60.1415,86.0158,72.1835,85.5263,83.8709,83.9826,50.6717,70.0263,67.8725,73.5294,73.3847,52.6967,66.83,62.3521,73.1843,70.9383,68.6495,43.5018,69.0868,67.6135,80.8981,76.0482,72.757,53.735,53.6728,69.3159,70.4653,63.1067,62.2536,78.2965,77.8025,81.5719,81.3082,57.5994,85.4833,74.3527,82.3274,77.9987,79.5338
2017-02-06,55.0176,72.4724,69.5032,70.7692,74.15,58.3609,70.5681,60.5032,77.1777,72.398,72.0274,38.4328,41.3202,41.989,40.4006,45.5958,44.3396,45.3825,40.8901,33.6079,50.0,40.5172,82.8358,62.8361,77.4762,74.1235,72.8842,79.2452,81.2664,75.1043,83.5255,78.9473,90.9482,70.5223,74.5721,71.8249,73.9565,71.3298,58.9622,71.372,71.9054,78.4184,70.7602,73.2758,65.2985,79.9511,79.3396,83.3055,84.2832,60.1415,86.1477,72.3226,85.5024,83.6257,84.0517,50.6717,70.0263,67.8642,73.4676,73.4329,52.6037,66.8026,62.3521,73.1993,70.9383,68.6495,43.5018,69.0868,67.6234,80.8591,75.9771,72.7272,53.8557,53.6728,69.4435,70.3844,63.2146,62.2412,78.2846,77.7831,81.5088,81.2795,57.6022,85.4347,74.383,82.3409,77.9029,79.5636
2017-02-07,55.1632,72.4172,69.516,70.7264,74.123,58.4557,70.554,60.5324,77.1777,72.4468,72.1374,38.2022,41.3202,41.8472,40.301,45.0777,44.5754,45.191,40.8333,33.6079,49.7076,40.0862,82.7715,62.8361,77.6179,74.5819,72.8842,79.2452,81.2911,75.4166,83.5255,79.5321,90.9482,70.4119,74.5721,71.8047,74.2474,71.6753,58.9622,71.1462,71.8055,78.0889,70.7602,73.2758,65.1685,79.9511,79.3801,83.4448,84.2832,60.3773,86.166,72.3611,85.5024,83.6257,84.0517,50.4816,69.9868,67.9062,73.5294,73.5393,52.6919,66.8026,62.4342,73.1584,71.0084,68.8709,43.5804,69.1441,67.6481,80.7692,75.9783,72.6797,53.9184,53.7595,69.5014,70.4178,63.1749,62.3481,78.2774,77.7874,81.5482,81.2803,57.6259,85.4483,74.3535,82.3274,77.8802,79.5777
2017-02-08,55.075,72.4253,69.5523,70.7264,74.2039,58.3806,70.554,60.6317,77.2196,72.5907,72.2264,38.2022,41.5233,41.729,40.2337,44.6735,44.4705,44.9275,40.9722,33.3333,49.4152,40.0862,82.7715,62.6535,77.6472,74.9582,72.8522,79.2941,81.2911,75.4166,83.4983,79.5321,90.9482,70.4119,74.2014,71.7149,74.1235,71.4776,58.8235,70.7509,71.9444,78.3828,70.7602,73.2758,65.1685,79.8525,79.348,83.4724,84.1924,60.2352,86.166,72.3611,85.4785,83.6257,84.0517,50.289,70.1255,67.92,73.6134,73.491,52.4271,66.8841,62.4835,73.1693,71.1079,68.9935,43.5018,69.3233,67.68,80.7061,75.9872,72.6618,53.9283,53.7769,69.6049,70.4038,63.1635,62.5189,78.3511,77.812,81.5482,81.2672,57.6431,85.4836,74.331,82.3784,77.9191,79.533
2017-02-09,55.075,72.4589,69.5849,70.6712,74.2493,58.3806,70.6406,60.7476,77.2924,72.5073,72.2689,37.9699,41.6256,41.6531,39.8998,44.6735,44.4705,44.7229,41.25,33.3333,49.1228,39.6551,82.7067,62.8078,77.7147,74.9582,73.1958,79.2941,81.3984,75.4166,83.4983,79.5321,90.9482,70.6766,74.3842,71.7787,74.4574,71.4776,58.5882,70.8443,72.0833,78.3828,70.4678,73.2758,65.0375,79.8029,79.376,83.4724,84.1924,60.2352,86.2796,72.5,85.4785,83.6257,84.0517,50.3861,70.0792,67.9227,73.5516,73.5721,52.343,66.8847,62.8196,72.9096,71.0877,68.9935,43.7386,69.2827,67.7151,80.6309,76.0051,72.6557,54.0302,54.026,69.6673,70.3422,63.0552,62.3983,78.3763,77.8205,81.5406,81.2689,57.6576,85.4412,74.369,82.3941,77.9351,79.5553
2017-02-10,55.1056,72.4496,69.5765,70.7014,74.2231,58.4003,70.6648,60.7236,77.3195,72.4238,72.2264,37.9699,41.133,41.4505,39.6321,44.6735,44.2352,44.1952,41.1357,33.2231,49.1228,39.6551,82.7067,64.0394,77.7755,74.7491,73.3676,79.2941,81.5303,75.2077,83.3057,79.5321,90.9482,70.6766,74.3842,71.6774,74.4147,71.6494,57.8823,70.8443,71.7451,78.5123,70.1754,73.2758,65.0375,79.8029,79.4367,83.612,84.3642,60.2352,86.4116,72.5761,85.4545,83.6257,84.0517,50.4816,70.1453,67.9464,73.6134,73.5493,52.3893,66.8029,62.9605,72.869,71.1173,68.943,43.7386,69.2105,67.7796,80.5678,75.9082,72.7213,53.9382,54.669,69.775,70.2279,63.1635,62.4048,78.3948,77.8032,81.4959,81.1514,57.6813,85.3988,74.3922,82.4129,77.8781,79.6573
2017-02-12,55.0176,72.489,69.5608,70.6335,74.102,58.3806,70.6689,60.7654,77.3307,72.4425,72.2264,37.5939,41.133,41.1871,39.6321,44.6735,44.0,43.4036,40.5817,33.2231,48.8304,39.6551,82.7067,64.2857,77.9173,74.9163,73.3676,79.5294,81.6622,75.4847,83.3057,79.8245,90.9482,70.3007,74.3842,71.4748,74.5819,71.6494,56.9411,70.5804,71.8836,78.3471,69.2982,72.8448,65.0375,80.0492,79.4773,83.612,84.3642,60.2352,86.4116,72.7146,85.4545,83.6257,84.0517,50.289,70.0396,67.8827,73.3613,73.4782,52.3893,66.7485,63.0434,72.869,71.047,68.7804,43.6363,69.1873,67.677,80.3154,75.917,72.6675,53.7831,54.5578,69.6247,70.057,63.0552,62.3092,78.3705,77.7643,81.3819,81.0494,57.5937,85.3673,74.4671,82.3927,77.8028,79.708
2017-02-13,55.0087,72.5838,69.5737,70.5303,74.056,58.4003,70.6849,60.8403,77.3554,72.477,72.1798,37.5939,41.2776,41.4792,39.9328,45.1114,44.1314,44.0476,40.7202,33.3884,49.4152,39.6551,83.0827,64.1277,77.9939,75.0,73.4133,79.3427,82.0105,75.4847,83.3057,80.1169,90.9482,70.3007,73.9557,71.5906,74.6644,71.5265,56.8075,71.2962,71.8836,78.5123,70.1754,72.4137,65.0375,79.8525,79.4326,83.557,84.391,60.0938,86.3756,72.7146,85.4545,83.6257,84.0517,50.289,69.9735,67.9049,73.423,73.5166,52.4357,66.6394,63.2411,72.8587,71.0877,68.6688,43.7158,69.1873,67.6972,80.3278,75.9082,72.518,53.8993,54.7683,69.6119,70.0379,63.027,62.2651,78.387,77.7591,81.3396,80.9898,57.6275,85.3878,74.4298,82.3746,77.8301,79.7961
2017-02-14,55.1845,72.6174,69.6377,70.7317,74.0312,58.3845,70.7475,60.9329,77.3405,72.5302,72.54,37.7358,41.2776,41.545,40.168,45.283,44.3661,44.0476,40.5817,33.3884,49.5601,39.6551,83.7735,64.1277,78.1224,74.9579,73.9279,79.8122,81.8783,75.6232,83.3057,80.3519,90.5172,70.9433,74.2014,71.8167,74.7899,71.6981,57.7464,71.8253,71.8836,78.6776,70.0879,71.5517,65.283,79.8525,79.4809,83.5294,84.391,60.0938,86.3756,72.8531,85.4545,83.8709,84.0517,50.3861,70.0594,67.9246,73.4006,73.5067,52.5709,66.6121,63.1578,72.8484,71.1983,68.5575,43.7956,69.1641,67.7157,80.3785,75.8752,72.5361,54.0642,54.764,69.5609,70.1329,63.027,62.2842,78.4262,77.7672,81.3653,80.9255,57.6102,85.4075,74.4719,82.3754,77.8826,79.7961
2017-02-15,55.0176,72.386,69.6392,70.7317,74.0441,58.5181,70.8304,60.9684,77.3799,72.4885,72.6508,38.1132,41.6256,41.6987,40.1006,45.626,44.6009,43.9153,40.4432,33.1683,49.2668,42.6724,84.5283,64.2857,78.1674,74.6644,73.7564,80.5164,82.0105,75.4847,83.1683,80.3519,90.5172,70.9433,74.1379,71.7413,74.4966,71.8696,58.2159,71.5608,72.0221,78.3828,69.7947,71.1206,65.6603,79.8029,79.5256,83.557,84.391,60.5633,86.3756,72.8531,85.3135,83.8709,84.0517,50.193,69.8811,67.951,73.4401,73.4939,52.7062,66.5845,63.2236,72.9594,71.4085,68.5064,43.7158,69.1729,67.7644,80.3537,75.907,72.5361,53.9481,55.1159,69.6387,70.1329,63.027,62.3158,78.4382,77.804,81.3781,80.9411,57.5456,85.474,74.5473,82.4541,77.9737,79.8034
2017-02-16,54.9469,72.2742,69.6071,70.6815,74.0322,58.4629,70.8161,60.9507,77.338,72.5187,72.6163,38.2575,41.0319,41.5602,39.9328,45.283,43.9252,43.9735,40.4432,33.4431,48.9736,42.6724,84.4696,64.1277,78.0952,74.4966,73.4133,80.3738,81.9867,75.4847,83.196,80.6451,90.5172,70.8333,74.4471,71.7122,74.4966,71.6981,57.9439,71.6556,72.0221,78.2537,69.7947,71.1206,65.909,79.8525,79.5542,83.557,84.391,60.2803,86.3576,73.1301,85.3377,83.8709,84.0517,50.0967,69.8747,67.9597,73.2715,73.5803,52.7482,66.6393,63.4098,72.8381,71.4085,68.5064,43.51,69.222,67.7295,80.2274,75.7546,72.4409,53.9382,55.3172,69.5906,70.0522,62.8787,62.3343,78.458,77.804,81.391,80.9929,57.5183,85.4053,74.5813,82.463,77.8528,79.8398
2017-02-17,54.9955,72.2855,69.5954,70.7044,74.0123,58.3725,70.909,60.8632,77.3318,72.3936,72.8036,37.8787,41.6666,41.4421,39.5309,44.9399,43.8228,43.8992,40.3872,33.6079,48.6803,41.9913,84.4696,64.4607,78.1446,74.7068,73.4133,80.1864,82.0954,75.242,83.196,80.9384,90.909,70.8333,74.5098,71.8857,74.5393,71.8696,58.5081,71.3527,72.0608,78.7479,69.7947,72.7272,65.909,79.9019,79.5624,83.417,84.391,60.1398,86.3395,73.3056,85.3377,83.8709,84.4155,50.1937,69.8349,67.9351,73.0801,73.6512,52.5663,66.5847,63.4628,72.8381,71.3384,68.6178,43.51,69.1613,67.803,80.2523,75.85,72.477,53.9042,55.6985,69.694,70.0189,62.8385,62.3661,78.5125,77.8085,81.3576,80.9399,57.494,85.3742,74.7209,82.4407,77.8643,79.8545
2017-02-19,54.8672,72.5319,69.6038,70.6666,73.9913,58.4079,70.8647,60.947,77.2172,72.4008,72.7272,37.8787,41.6666,41.2646,39.5309,44.4253,43.6915,43.8992,40.3047,33.1683,48.0938,41.9913,84.0909,64.4607,78.1313,75.0418,73.4133,80.3738,82.0954,74.9307,83.1683,80.9384,90.909,70.8333,74.5098,71.8483,74.2043,71.8696,58.6448,71.2201,72.1606,78.7128,69.7947,72.7272,65.909,79.9019,79.5703,83.417,84.391,60.2803,86.3395,73.2686,85.3135,83.8709,84.4155,50.1937,69.8412,67.8772,72.8655,73.6131,52.5663,66.5028,63.4146,72.8785,71.1983,68.4552,43.51,69.0655,67.7651,80.2531,75.851,72.255,53.9042,55.7497,69.6574,69.9572,62.9347,62.3469,78.5342,77.8156,81.3642,80.9093,57.5047,85.3783,74.8752,82.4243,77.7891,79.8034
2017-02-20,54.7619,72.5503,69.6233,70.7778,73.9994,58.4274,70.9146,60.9813,77.2381,72.3893,72.7272,37.8787,42.647,41.6531,39.5309,44.4253,44.1588,44.7089,40.4432,33.1683,49.8533,41.9913,84.4696,64.9509,78.2414,75.2093,73.4133,80.3738,81.8783,75.0692,83.4983,80.9384,90.909,71.2121,74.7549,72.0421,74.2043,72.3842,58.8785,71.164,72.4376,78.8778,70.0879,72.7272,65.909,80.147,79.5988,83.417,84.391,60.2803,86.2433,73.4072,85.3135,83.8709,84.4155,50.0,69.729,67.8711,72.8885,73.712,52.6083,66.4215,63.421,72.8634,71.2579,68.4552,43.5336,68.9499,67.7656,80.3039,75.8335,72.0762,53.9912,55.6985,69.7522,70.0664,63.0151,62.1374,78.5812,77.8093,81.4015,80.8688,57.5485,85.3832,74.932,82.3657,77.7755,79.7454
2017-02-21,54.6737,72.6753,69.6529,70.7222,74.1129,58.4666,70.9489,60.947,77.2518,72.4267,72.6855,37.5478,42.9975,41.5889,39.1959,44.158,44.0559,45.238,40.1662,33.0592,49.5601,41.9913,84.2911,65.1105,78.3137,75.2093,73.5395,80.4195,82.0105,75.4847,83.3881,80.6451,90.909,71.2643,74.6928,72.0105,74.2043,72.1649,59.2074,71.0317,72.4376,78.7828,70.0879,72.7272,65.5172,80.0982,79.5703,83.417,84.536,60.1398,86.2433,73.4072,85.1973,83.8709,84.4155,49.8069,69.8675,67.9381,72.9729,73.7349,52.9619,66.4763,63.4146,72.8579,71.338,68.5154,43.6363,69.0449,67.9241,80.3797,75.9694,72.1311,54.0777,56.4066,69.7818,70.1138,63.0836,62.0988,78.637,77.8466,81.3733,80.9112,57.5549,85.3654,75.0452,82.4601,77.7755,79.8034
2017-02-22,54.6255,72.7639,69.6796,70.6236,74.1527,58.5606,70.9577,60.9763,77.2936,72.4109,72.8385,37.6923,43.3497,41.6092,39.1959,43.7606,44.289,45.4907,40.2489,32.7841,49.4152,41.9913,84.6153,65.5172,78.3542,75.2093,73.1623,80.4195,82.3607,75.6569,83.3607,80.4093,90.4761,71.5384,74.8768,71.9902,74.3718,72.4786,59.2074,70.8222,72.4757,78.4184,69.5906,72.7272,65.7692,80.0492,79.5095,83.417,84.2735,60.1398,86.2068,73.3056,85.1729,83.6257,84.4155,50.0,69.8275,67.8901,72.781,73.6613,52.8268,66.4489,63.3069,72.8982,71.3479,68.5667,43.7158,69.0188,67.9989,80.3548,76.1118,71.9528,54.2085,56.758,69.7295,70.2946,63.1921,62.1304,78.6917,77.877,81.2962,80.8588,57.6086,85.3449,75.2225,82.5006,77.8619,79.8398
2017-02-23,54.5774,72.7731,69.7002,70.7222,74.2456,58.5606,71.0309,60.8771,77.3835,72.3877,72.762,38.0769,43.8423,41.8864,39.5309,44.178,44.1588,45.4907,40.4993,32.6194,50.8771,42.4242,84.6153,65.7635,78.4787,75.3768,73.6301,80.1401,82.3607,75.8668,83.5255,80.1169,90.909,71.5384,74.8768,72.0892,74.7068,72.4315,60.0467,70.6896,72.2607,78.5831,69.5906,73.1601,65.7692,80.0492,79.5131,83.417,84.2465,60.2803,86.2068,73.2316,85.1729,83.6257,84.4155,50.0963,69.9801,67.9624,72.781,73.7071,52.9151,66.4758,63.4805,72.9535,71.3479,68.7296,43.8979,69.1204,68.2569,80.3537,76.2086,71.9344,54.1745,58.5714,69.7167,70.242,63.3007,62.169,78.7191,77.9074,81.2782,80.8675,57.6932,85.3559,75.3472,82.5427,77.8574,79.7961
